14847,sfQubvSQQkFYOCMxqqbQyMQ,7.05,13:32:42
14848,rphmxTfvrZeZ,7.11,23:04:22
14849,TWBVvVlzCefEZRS,7.04,06:13:26
14850,yneCGCnyghBqRwtc,7.11,18:36:53
14851,uKFasuFbecsEYamyLQCOaTMreoOBOJ,7.02,10:33:02
14852,PDiLaFjVJO,7.02,01:27:34
14853,RQrhcOhCWCeEiz,7.11,17:41:40
14854,bRkZatzNInxhNaCaIZyfXwGdHZqDDM,6.83,16:10:13
14855,QjBeutelhvtKSsMxYqoVbC,7.08,08:32:28
14856,DZzKbbGGIAClnHLslk,6.78,23:23:27
14857,rseuBcOGFrKgnRrcgzTyvWJYueoo,7.04,01:41:58
14858,yMMveIRDpvmq,6.78,02:25:46
14859,WzpDsZZFwDKFJiwnJHyzpNkHwK,7.13,15:13:19
14860,IYLKbuDTNNTrWExNxIzepYSNhjri,7.05,21:04:39
14861,RCiwBGlqWTkGODvKimfPXhX,7.15,17:58:57
14862,fSeSZmlPBNUIqiy,7.03,09:43:28
14863,bBlRHqmzSBlqTPwYYoecxwBl,7.02,19:28:33
14864,GjZSobySDBAzJAmyTNrqvojgsQdNc,6.78,02:54:09
14865,nYQFWrnvQYkRYEBqMBTw,6.80,01:53:46
14866,VucYhpCnBWbMcWhAZrfwreTmgChXu,7.10,03:04:01
14867,JIEDrhxjSlYAqJjZmiHjDxDw,6.78,14:08:56
14868,eSzRcVFRXFpIbavrPwsPtigtiTG,7.14,01:42:06
14869,OUNICFlOnrnFsbJBHhWzYrgLlrHRPLn,6.79,12:31:02
14870,FPZKevtKBxIKoIqKPMTYifq,7.01,10:08:30
14871,pqqcebiIRzUrEe,7.12,06:27:31
14872,iIOtcSqNZxTdkhHfDgBURyOnsRFu,7.13,14:40:36
14873,uEFCMqmshTsRYPYnI,7.10,16:43:50
14874,xxaLdDsawPoTPRAnVocnfBtdbvf,7.04,19:05:41
14875,mUfhEooAHDrmoWeEfvcyUkaS,7.06,23:09:06
14876,XWSzipLHuHkk,7.05,11:49:27
14877,rttYTgwijBKoJCGuUnOnvuGcSIZOMgm,6.79,01:04:33
14878,GsVbDXggTpjkwkbIloUie,7.13,15:55:06
14879,PZjmOrNEdHiTNlP,7.09,08:55:39
14880,okiJlKZagBkcmUjBxej,7.12,02:40:35
14881,HEQnhAifrzDkUPj,6.83,12:08:35
14882,ZmSMEgneumWsUhkbMUu,7.01,07:25:01
14883,hiWYVAcxlFBIZleQiBQdmsAkKGXVYpW,7.09,16:58:05
14884,JPYWYqLCKOgqzakFBByqnxkoNifSp,7.00,22:33:00
14885,QtWmiJOUUiEBDg,7.14,03:45:22
14886,pGZPJVaCcN,7.01,12:04:55
14887,wAbvDkhYHdBZuR,7.06,00:37:19
14888,hVAelLXogjh,7.15,21:37:09
14889,NDuRPSEqLniroEfwwPAqZTkJ,7.04,02:08:02
14890,SmzrxXQnuHvq,7.15,21:08:24
14891,pQmqrcngmnsgAqqvueembxQ,7.14,10:27:06
14892,NdPaDDcbEDCCDrrAv,7.13,00:32:56
14893,vZLvbMKociEHsSojFDBnzdx,7.04,05:44:31
14894,bKElgNbqExooR,7.02,12:35:04
14895,fTGLRASBaGFeQCXOiqsZqucxLSJRn,6.80,06:37:18
14896,QvaXkAPsLnQKIG,6.83,13:08:46
14897,lfaEermNCJ,6.81,10:34:35
14898,zKIoIxBvQdfpXxCytixfWLF,6.83,09:26:49
14899,QlOKiiTuVIjS,7.08,01:13:44
14900,FmHosQFoyXpAKZadcrFrEVSf,7.09,10:00:24
14901,rmfhfpOAgzOmM,6.79,01:48:23
14902,tGMWoWDpnUjDzNXDewNvRp,7.00,01:04:22
14903,EDAcMrhCZWGUUkmBPwZpwEFHGEObkv,6.81,04:43:37
14904,LvCsZjitCDRvrWfbICg,7.11,20:22:44
14905,mUilPLZcZphabLPTMKIHNPKhZhVDN,7.11,09:44:52
14906,CUcANorBufedUUbIoPLwjj,7.03,11:49:06
14907,CETlXsvafKYjtxHpYVrI,6.81,17:16:56
14908,vUMbMYbbyUUaVcnGCkAgrpzuFhlQjNq,7.02,00:34:49
14909,rWNCrpWRqRpfsfCdDovkvEnyDJdx,7.12,13:46:44
14910,XvVgDrdRgJ,6.79,00:30:14
14911,nHenbYfMVJBZHo,6.80,16:54:57
14912,UHrplHjoTVOmYHcDjw,6.80,00:54:16
14913,ohDNnQCCes,7.13,18:31:09
14914,TogzLKDPaXlX,7.03,08:55:58
14915,LVBxiiLsPnMNM,6.81,19:46:46
14916,cOtmvEWQkPvRvlvnpHQgRK,7.11,12:49:57
14917,hLrLHImPqcfWFaXPiTJSvBz,6.83,16:30:32
14918,ZUEPmUMovzTovgUCuKIimOI,7.11,19:24:26
14919,cCpCTqSvjxQhukIr,7.11,10:20:02
14920,FfjRuZyqJzXyukBSGrXEfebjKv,7.03,05:09:43
14921,VLeXTLsoNFdXTWL,7.09,00:31:03
14922,GmBJSJwCWyVYUtnFXKKNqjI,6.80,14:10:34
14923,JAgKGyJjuwwWRJgnQaYByZQ,6.81,05:08:00
14924,TjwLoBJLBIPwHuYiwZBvCzNqYRsC,7.08,15:08:53
14925,KiBFYpmdcmx,6.81,07:47:59
14926,cpniGLrLaQGHPGNnUQb,7.11,06:04:15
14927,IHuJlrhiWNWCJOQGPGKkrQSvC,7.05,18:44:05
14928,KmCWVdvnHFYTXGlrqUDVPvkJdI,6.83,01:05:07
14929,tKzBwMdUfNnECy,6.81,18:33:30
14930,HcJengArIdBzKMaDpBLzAaqd,7.09,02:38:21
14931,IIFKsREcshZhlQBWbsFqwS,7.03,12:19:28
14932,DxFPEQZsWHJCbLkK,6.78,05:04:02
14933,hynKdJBJEWrXFceEdxAdgGoewHLr,6.79,06:52:11
14934,GLecvbAzsnQEON,7.08,17:14:36
14935,FBIOvuUIaHrywcYcpOYOlsnplRZpY,7.05,10:29:03
14936,CVUfDENLvsnpXllWjvQjrA,7.01,10:17:30
14937,TEnHFmDoHYcrhNRbVMiOvDShDEgj,7.10,01:06:53
14938,FZZMKNnWUSCSAM,7.03,13:28:18
14939,qzhbjPwOsNiaqfiollpUlEHSmlTr,7.02,09:19:51
14940,uVXfXsaGtWSGFEDYuoycYoW,6.80,15:22:22
14941,gwHTpkMQVFckIiHsQDCCohDRJRmKz,7.11,13:49:35
14942,lfQtKMEMVdghxZbYoJrmbPdyvu,6.79,07:20:47
14943,gYeUAAQDimgwkMvkBDquhXvIor,7.04,02:15:03
14944,kuPsFnZLLh,6.78,22:08:42
14945,xQbFmokysCIVwZKgTmqLOtNnLVPbPZo,7.13,19:02:04
14946,YfPhChSrVOeWNSNiAcXvQiILwdR,6.83,01:49:09
14947,eNVDDasKQuOxbZzfGyPxTGqSGi,7.00,03:59:09
14948,aKlmPdGJvEOTbnUd,7.14,09:14:19
14949,YQuFZjYuNZWvMUFrGdnMrEcQ,6.80,17:21:49
14950,QlOKiiTuVIjS,7.15,16:37:11
14951,KaeqpcjLpsSdtzMntHHqdsInn,7.13,13:23:48
14952,EGKolAhfaYrps,7.13,18:52:58
14953,WRoTiNTSjssqmMfPiCuQNNjbaweA,7.11,15:28:41
14954,SoefqIzinZNSZhopQVdXqN,7.11,11:35:21
14955,ShVktLErVLseGOptJ,7.10,00:52:25
14956,uTyPveDarwIg,7.03,11:17:56
14957,UuPQnGOwiQmshLh,7.04,12:14:33
14958,yVvNRqKlvdEbbVTISbEA,7.03,18:39:28
14959,EvSxqwsSVQKCLqLFXwbeQFMKTlUn,6.78,02:30:48
14960,nQifyiRsDbdliTpbELEtJoIcR,6.81,11:38:38
14961,erLHsTBZpRbwXPRjOreKwSdbwBb,7.09,06:47:30
14962,xpcDfCjwXrXNFVH,7.15,10:45:33
14963,XXKUrwapjkcjkxPCtZg,7.00,21:20:55
14964,kNOAuFIFkacjkovBavnYoUyJSM,7.00,10:19:55
14965,SmwnncQyyndhieFu,7.09,18:28:02
14966,RyvJWPSBpCMUWSGEaz,6.80,22:30:39
14967,shWqypoTZONa,7.06,10:26:06
14968,viamxfpuHzdhlLUVoNQbZ,7.10,21:41:22
14969,WPfYKpeRtZnERv,6.79,13:14:00
14970,ZUeEhaOdYWVqGcdybyK,6.81,18:56:55
14971,UizflAxcEolRzagruSuRkHcvIatx,7.12,03:30:42
14972,dojFdevOehdxEtEBWGzNyTvrRGWC,7.12,10:59:14
14973,zDusEfTmkyHMqTuZOfOhkwqOGG,7.08,04:32:06
14974,arOVXERLsftjrL,7.02,20:48:03
14975,ZOgGVnQEJcwaCbHMdwRzbe,6.81,09:46:37
14976,mdsyaaiUcjKIUOjRBqCNMYOEiC,7.10,11:37:49
14977,oKhUVzEOYhilSUbvE,7.15,19:18:21
14978,adWDHSmaJjhtmKoCzsYqHmaGH,7.11,05:30:39
14979,CAVPWesDCkXFi,7.13,11:18:49
14980,oAyilsuWGwwBXHhhStAgaQTN,7.01,18:55:10
14981,fRAqIiEFUKtJjNy,7.01,21:20:12
14982,KfnWrDzWWQLPXNYsbYTz,7.14,23:04:24
14983,IHmgoNoNSDfZNfqQ,7.08,21:22:16
14984,qTyCnkXJHHOaDRWBIRCRhbIiDEQ,7.01,23:41:57
14985,WOQsVtMpCJlgGXUsqF,7.14,18:17:24
14986,oXsGVCQXJBPesiZrmWJrvvJpbTePDkq,7.12,00:55:00
14987,kcjAwYYNvFxAjjepdG,7.09,06:38:11
14988,GSglXEOobywFYTIZuSHElhQjhfv,7.11,10:05:40
14989,NDUENixGLKnxlOYkbSkM,7.12,06:07:36
14990,WNcPXwxvZT,7.13,01:32:09
14991,wkWKaAqRjHrGTGgyio,7.05,18:38:54
14992,iMDCaDpeOgumHGlWDPBVScd,7.15,11:48:29
14993,pvcnsPdtTsUCYvFxhQlaphRvGbSP,7.14,22:51:56
14994,NjLiOZfuSNEnlGoCxLVqFunKobEqKl,7.02,08:04:09
14995,yzRydtpZzylNGGmMygaI,6.78,17:20:06
14996,hDHqPumRqcIvZQQxSplhp,7.05,20:59:48
14997,YCGWYjRNnjaDZdcPsYuGWRuIpy,6.79,11:24:39
14998,xbvykjnLJlPqtgeXldNnnOVJf,7.05,19:24:07
14999,LuzzFliJomBdBWKJyzA,7.04,03:23:31
15000,AyrzLOgWRYk,6.83,08:03:10
15001,gKoookdmZceOPBVWUj,7.08,06:51:40
15002,BigIvOOJGyLXnbSCjgEIHlrdw,7.08,05:50:58
15003,zSYnntciFErZHJlTghqBBoBPQtA,6.81,02:49:01
15004,lZavSlaPzh,7.04,17:22:45
15005,wFYEVegZdkFUjrBrdLcmztnP,7.13,13:11:18
15006,KhsblDyMaUUCJkkXjIaRVra,7.03,00:15:05
15007,BamAyAPvIENcsoqFMThxT,6.81,23:35:37
15008,ArrXItKKxyYhaufO,7.00,17:01:29
15009,yUPmQpTnNixAE,7.01,19:26:40
15010,tYWTrqPByKpecisMAGDaGe,7.08,05:19:19
15011,zcjeaWOgMdUuiESYpLuPqhtAl,6.80,17:54:22
15012,QbLqDnwPxRCLiDZGdrNsHvrBeI,6.81,13:43:26
15013,kGFGiwTNtFihCcnzyNJrWlQJlOFq,6.79,21:01:51
15014,SHFmWtTVMFoincoHNTm,7.12,15:39:36
15015,WOYepYXfWbFZLgSgZBTIKwNFGryorqn,7.00,21:10:57
15016,dSjdZilGhZFVUZLigcOgBoCYQ,6.78,09:47:39
15017,oclbhXOeQtVaOTziCCaNdy,7.06,21:19:56
15018,LhUXZqLxOpcXYwgusHYQUk,7.05,20:50:46
15019,SsNqWGNXVBe,7.01,05:25:29
15020,yBmBqdXjpeUeEfhtsiCMQU,7.11,10:11:45
15021,gRmMmjxzfFQxqqJeJkwHrd,7.01,12:53:43
15022,jHvVOOjZYkzGYEsq,6.79,04:57:25
15023,XshiHlBmITjeBBmPAItgo,6.78,02:39:53
15024,nrRwafSyALffV,7.01,08:36:12
15025,LQgcJnKbuRXRNuZBQHBTiMOot,7.10,08:38:21
15026,ZPuUPXClozUiNrQwWIVH,7.14,01:20:34
15027,DJEIfaiTGSZARKQemtaHSFlfzwM,7.08,13:07:01
15028,hyaxwJFNWGkoqF,6.80,01:27:37
15029,CFaYssiSdZzSy,7.12,19:00:36
15030,OhsEXUkqfB,6.83,07:40:55
15031,xpcDfCjwXrXNFVH,7.12,22:20:54
15032,XFZmuAZdDlVBEJAjvFltQVqr,7.09,04:56:41
15033,qiiqwLcrZGtRbAYNQvwElxBpsIpiu,6.83,14:38:22
15034,VJopnNEUuueuPRHPiUNkhnj,6.79,05:03:06
15035,iFGCavPrQtbKWToMkNThrGPjmKalN,7.08,01:37:21
15036,WjoiapxwfQXqiTYJwqbfflrZeZaMr,7.05,09:25:18
15037,cxLsJCazAaKchs,6.79,07:12:55
15038,jcyTONoIPGN,7.05,16:57:34
15039,tUKWJAEfVoWuJkJE,7.08,00:54:01
15040,mnfgcFmxIlYk,6.83,03:56:20
15041,VKmIdCxOwKKbWD,7.13,17:08:50
15042,AotAuDfEKUR,7.02,12:32:13
15043,obRbysOCnDiiyUSAdmbJkhVTfONY,7.08,21:58:14
15044,tGyMZbHOUqBAYcXTtcIHNmybtL,6.80,15:59:10
15045,iAqMRFIcgaAdMy,7.09,01:50:40
15046,WOYKmCELIHMcljrROknsI,6.81,22:16:26
15047,JkmtAvzdTeOqfrFxNhqqZAtEqpJ,7.04,10:23:38
15048,JLWNWQrRVybDRgIXsqTvNumvGI,6.79,21:51:15
15049,IJKsrCsTwpBWfAdl,6.80,03:39:05
15050,rHNllRxmiNsuxhmSEwFsUOx,7.04,15:38:30
15051,XaKYDFhLidStaSKBgkyTqEwyudMjxY,7.01,22:47:03
15052,zcjeaWOgMdUuiESYpLuPqhtAl,7.03,15:25:56
15053,eodmMCQvVHttpIZmjGTKaTSaeOa,7.11,10:09:51
15054,NCmTaSCBHq,6.79,08:57:45
15055,mKpSUUasQTPdPJkVUPW,7.13,07:57:05
15056,jtVincWYUAQdJWRSPOoceBfjgOrC,7.10,20:15:55
15057,KQnCyuMnKGjhesknrLKWrRq,6.80,06:35:56
15058,MMBKZPjqRuQYxppNUtnVcaN,7.08,16:19:59
15059,fdTEerwqlEuEGCSZPillmZrK,7.01,15:23:52
15060,bqMTarwpeuxrYOswQandZ,7.06,06:25:48
15061,YgVVxLlWhVclOlIOnm,7.06,13:05:18
15062,WRNGkJpRGnHfs,7.00,21:20:25
15063,UtQCplxbFlieabIERsp,7.03,07:59:10
15064,qfgBzhOeNXuoAL,7.04,22:39:06
15065,WELvfsibpmtpZuEepiNA,6.80,17:49:42
15066,EuKlwJGvKMIDmLtwHSoX,7.13,13:29:01
15067,yoEWVTdhDsOYczpidPYNArMCF,7.00,10:11:01
15068,SLMURdvwisXKaEsIgjOvfjOcnFlNjx,6.83,19:14:46
15069,poObOAHiUHNCQqQ,7.03,05:23:01
15070,xfENXgSgcjdlefCdCFTYGLryABDPCre,7.11,11:45:40
15071,edMLpDciKumakrS,6.83,14:19:52
15072,TWFkNRzxhsOY,6.83,04:51:44
15073,URERpVuGzWMvkrkaLpkr,7.03,06:10:40
15074,KAHApTlUOCQSTyEbfL,7.05,12:48:22
15075,dOwvOlnWTirklYCwcbvc,7.02,02:02:53
15076,WuuUNlloJdztYy,7.04,14:40:52
15077,jYwYKryVYrtiENvbzq,6.81,13:59:43
15078,BrJeTQGamcWmWlrIqhhjcIujGSfwgIx,7.05,14:58:58
15079,UTsHapqZicYiMskap,7.12,23:45:48
15080,bRTMgRxJgQQWcUCKbkgrojhWij,7.04,04:33:39
15081,JcazepRMTwmaPrvl,7.09,14:25:40
15082,KKOocCffYxnyVyLOrPEIziYUNE,6.81,01:29:57
15083,MoSxlxXfToV,7.05,05:41:32
15084,VdNJWrNcWEsMEtWbyLZHXom,7.08,21:07:20
15085,oWwFoqMQPofUJ,7.05,09:57:37
15086,MiHSRvMjALgQghZUxKwAl,7.06,07:08:21
15087,SdnRuwZDOB,6.83,00:11:50
15088,dMBLdXlCQXKxMngncVMnIzvIOu,7.00,13:33:35
15089,ogPPloqrMPkvmhEBfpwVzrOVPjKgj,7.12,22:40:38
15090,xwGafIjGxlEGTJjz,7.14,13:06:35
15091,iJtSXnDooipiRQjFElhWjiYGQgM,6.83,15:47:16
15092,FRPAMzZeLhHuwLgtu,6.83,07:33:53
15093,tDOVAzUFxmaSMYLPMUUo,6.79,14:14:28
15094,fjzigAHtuZODnlQcPLyCA,7.10,15:15:28
15095,kTPteglZGFTjroCTwCHhUnJrVO,7.14,22:25:41
15096,FjIpEdELRzCpMUA,6.81,08:16:17
15097,HveYrIrlHkNFgrcDjX,6.81,06:48:21
15098,LsJFCNSwjcgWJKDeeAvTLvqVoGApaJ,6.81,05:44:46
15099,VzuorbQACY,7.12,14:45:44
15100,FfZEKrolxMHJlCSaahpCOjKvxi,7.13,02:09:33
15101,MaaZtCTnJxFfKGEeu,7.11,19:08:12
15102,NEwfdgrPEXWIUBJMTtbuAHWy,7.00,01:01:34
15103,yiMvGOlrlB,7.00,02:29:59
15104,HurwmeQesWjYjiJ,7.15,12:13:14
15105,KeCGZgIUyJskRJcXNjrVdpaMHxsVfj,6.80,21:47:35
15106,CLNYwFuKnODh,7.14,16:20:04
15107,rXedbhVQmCX,7.09,21:12:29
15108,mWfrWOCOPeQG,7.09,11:29:01
15109,akNNKDpygZAaxk,7.01,21:31:08
15110,duxyWSqVlryywJFV,7.04,23:05:11
15111,laevwvtNegrqut,7.01,23:18:00
15112,ZYsUOtZSWcJcQUPvmWrFOM,7.06,06:45:09
15113,qyFTJLQFzCPXxnoDXMH,7.04,16:10:37
15114,QekxHQJDwpqa,7.00,12:01:43
15115,orFdGxZcYtZeLxNoM,7.11,02:48:58
15116,kqiFffJwJbcebt,7.01,20:55:32
15117,BYadlyILLfmwEKhirNUHERVffGikogV,7.00,07:19:27
15118,SODzXLhMXvxtUiMaQC,6.79,09:24:15
15119,SIiRzwBghqSNBgKMpveUIasuElpwut,6.83,16:09:09
15120,CBvgtOWKpk,7.01,00:56:14
15121,kkfaZVungVwmhcboPOH,6.81,00:02:19
15122,MHTPxwOWUzxF,6.81,13:28:51
15123,pXHyOkSaIWUtYOF,7.04,22:39:39
15124,cbxVwabZctSaYHDtwDoBEnoNfF,6.80,20:25:02
15125,WNoYDLBVCe,6.80,06:10:21
15126,sVpnlMJTraFuZHcdPCHrXIj,6.78,10:09:30
15127,cSsGCJoOYRZZtfBqwszbjNbwu,7.12,04:04:41
15128,bglxXQUnAnCe,7.14,23:50:28
15129,KEBGtfikyb,6.81,19:45:35
15130,cMXBwWHLqyNQnrCHhNKMN,7.03,16:54:49
15131,KEBGtfikyb,7.11,08:10:59
15132,kFMCGotPGAMFxpkBflVXVJnmcMc,7.03,00:39:29
15133,KvpbvmzIWTsBwxBXXzccvnw,7.04,02:49:20
15134,EdJfbQXURCMMQNjo,7.02,03:14:26
15135,fDJmyrRerfSMmBIKlfDznRyEimifXC,7.02,12:33:07
15136,sAHdcCAcTsVIfYGHIqFUUINbnXZ,7.13,03:41:17
15137,EgEYrIliMMpVOoAedbi,7.09,11:57:38
15138,OvjmTYtbDVMIYNyIbXjUjxSjloV,7.05,13:28:24
15139,yXorqveRTcgCdFRhrklgQjwPwU,7.05,13:21:37
15140,RBKdQjIPOjGQBd,6.83,22:25:10
15141,lLjUUqBVslrAIxTlSrPBy,7.13,19:10:42
15142,qKVpTjaUyssTbLOBLP,6.81,23:23:56
15143,UsGjbvRAOr,7.10,04:57:41
15144,svipaudkrZzTSJoYYRKBMQEgNAaW,7.04,14:16:27
15145,kOAGBWRKeaowexjvAOFLuRg,7.14,14:08:55
15146,awVwVotqrDfUBIzLujL,7.02,11:06:46
15147,HLjtBzdIABpbnFT,7.14,10:08:12
15148,OTPxsEQhtsdBPfHmdZIBn,7.15,21:53:09
15149,TCmsJvnGUzPIVNi,7.10,23:40:32
15150,iKLBnfdduadjqphjlczBy,7.15,03:27:48
15151,ESEJMqxmlY,7.05,14:40:03
15152,czWNOeDgKL,6.83,23:42:08
15153,tXGJoWcGbcgJJzidEUrtGpoMQBo,7.05,14:30:00
15154,KVROLmWvpmhuTcmprWd,6.83,11:10:02
15155,kAfTPvJeDNzvI,7.05,07:40:36
15156,JaUBMZxVdpKZqoqJlwZK,7.06,13:52:29
15157,ZZCoEYkOkHiRQ,7.05,22:45:39
15158,QbQmlFaGsScNPfI,7.02,19:08:34
15159,bMVJflLroxuAHUDJgGhZM,7.02,17:57:31
15160,CXlVFVxhLvxCVnuuxAyJHLPLIIIjH,7.01,14:38:16
15161,PhQOKWoOHzAaqBfOqfEymSrprwdM,6.83,04:36:00
15162,WihbiadqlMVpbSyfYgtKcCNh,7.11,06:24:51
15163,hynKdJBJEWrXFceEdxAdgGoewHLr,7.02,10:22:30
15164,fbpTdcWHujGiYoUtbB,7.02,21:02:38
15165,wkWKaAqRjHrGTGgyio,7.02,23:42:08
15166,VpCIZsrANZjEdCsaJACq,6.79,07:39:34
15167,eMZZFKhXOfW,7.11,06:13:00
15168,lwAoKgQgVSPfIUlqmexYaYZhsjujq,7.14,01:53:19
15169,RshACOyvJNcStzUkIaQWGeZPpM,7.03,22:31:07
15170,uNlVBzsjRbUeAerrbsoGXEecDViQQK,7.04,20:13:12
15171,YIdHNcyoCNiP,7.11,00:48:42
15172,IAPcyPKZytyUvJMGRLIcsHK,7.02,22:50:06
15173,yOTKcsEuKgGfOyCXXXjccUweZjland,7.03,02:24:00
15174,FOhdneRsseTNCagUbCwrClSkAnmHFfa,7.00,19:30:08
15175,SitaUMQfouFWMbug,7.13,11:51:44
15176,hWhvrztxfazGrLKtQmJoFbgi,7.12,06:38:17
15177,zBKAvLcCBVVZt,7.12,00:18:36
15178,jXVUAeLINfj,7.13,03:14:32
15179,JwfKHieABqiywceqQY,6.81,22:04:50
15180,VKveXVpvvFUQdatNNCEuRQPefPSSIq,7.06,09:01:21
15181,zTtkedJkpGwdsj,7.10,09:36:49
15182,pMlnoDGVKDYLNGeK,6.78,01:09:59
15183,jKMFKLtsnWJOUEfeuBewlRqgaCx,7.04,07:48:01
15184,GQZGHpHkHILEaXgxdrSDvtjC,7.00,13:17:20
15185,qfJHZCWLEinCNgdPFooGAtdAynK,7.03,07:01:04
15186,aHneghhVKF,7.10,04:27:30
15187,lnbVcWncysMPSYxIaQqiUVffozd,6.83,03:08:36
15188,ePqXLhrrnMxHHIDZR,7.02,19:50:49
15189,PqLmulrCHaRxDMTINmsbdo,7.00,12:37:55
15190,ZteYsZYXqRUdJIKfkbwFlWCAXHndT,7.06,11:34:40
15191,DYJYMMBSTpsM,7.12,06:58:44
15192,qPVywXvAwCVcRSOrZiK,6.83,04:29:20
15193,dHhcDHgoFIMnEQruemc,7.00,13:51:41
15194,hoqflVZWrGruhdCPUpdMl,7.05,11:01:12
15195,OpizOmhKRUpaayw,7.04,14:38:50
15196,bTuVHIyYSKImBZudjCZiah,7.10,23:15:20
15197,iJKmDYMaGLOQLWeFiVfbno,7.05,16:38:12
15198,LNLeGGziNqQPjgcOQisBviyBUJGuAc,7.13,03:35:08
15199,nmveizxsfBzxL,7.06,18:16:04
15200,DJIbJBOJvJgxOunhc,6.79,04:10:51
15201,TQIQlrYEbjcjOK,6.81,17:44:27
15202,ZHmAzPdFJYWREKZCZoAQidBXang,7.00,14:11:49
15203,MUCOfFmwCrOXsZyrTzjxKSuGHvUEOZ,7.13,00:46:38
15204,NZddYgCKYBhn,7.04,23:31:35
15205,VCjqtfNNzP,7.03,08:15:02
15206,VdDFKWMLlyWzoRABHOefrET,7.00,18:08:05
15207,HurwmeQesWjYjiJ,6.78,11:39:35
15208,LrqMAixfNAZndwpmEwD,6.78,22:06:43
15209,BJyRhcWpqcpZb,7.14,02:53:10
15210,cnYmLsGhWWIJCZkQch,7.08,14:59:27
15211,YwfidrxkPodCFP,6.78,15:25:21
15212,oICqJiZoLKAPhILtiCEcINsvsTx,7.00,10:01:09
15213,pJsXacDrHGQAdjFJg,6.83,00:26:04
15214,LkcPNzNpIkBmJwJMze,7.12,19:40:58
15215,DHaywbqwLLXWcqmfADMadR,6.79,06:20:37
15216,btMqjSVkXbRrdXeRzKzGiefT,7.10,14:06:17
15217,VAQtRogtGMJ,7.10,21:18:50
15218,ySZrOjFhtKvtCgFSLle,7.09,10:57:05
15219,IrAAwcHzYkKZRhtSxq,6.81,17:13:46
15220,zpJqqEjeHc,7.09,15:53:57
15221,dMiOQPFSzhCBvARcJTGwomAnWKOUAeB,7.13,08:34:07
15222,SfcUlxQdLrtDDUqkNDieGHfgtvvDQ,6.79,21:53:33
15223,CQkofOppOgMrt,7.01,19:31:54
15224,piJAwLgMRHvJgEXFAPlBgdyddC,7.12,15:30:16
15225,LpgexhsJzBpx,7.04,19:03:39
15226,mYYELqVDuFVUMsPUWDm,7.01,05:11:19
15227,zSSwUVntvfL,7.02,01:45:53
15228,tFdwkVqRlBLEaAtrTyBoi,7.06,05:32:53
15229,GUqDiAwssBU,7.10,01:06:29
15230,RsXyBpqfCRyImzGRBArFhfzflTkD,7.05,18:40:09
15231,thTYbCTEZKSYGGhpbI,7.08,15:18:30
15232,rGShZKxRjWxTHLeaizruyP,6.79,20:10:39
15233,iisaOpvQfiTIXcdTtNvzFQhb,7.10,09:04:16
15234,vvsUHBolDaIutMkoZGoT,7.00,12:47:17
15235,HFjVWZomotuKX,7.04,17:49:32
15236,OxyRkFmpeYdTrUKhBhkX,6.78,18:01:38
15237,lAgwWWiOaYdHWyXY,7.00,04:20:22
15238,JvSZSQqJmNCNKPQaqSLsMF,7.15,14:26:33
15239,nmBuXUNBspRIrNZBGb,7.10,07:41:44
15240,YjDqdkESsU,7.11,00:52:47
15241,fdnoSBHEGGvNfrqxLnbKGpRfiiDncgG,7.04,04:39:58
15242,wLkANGNQNnXmCQ,7.04,18:20:20
15243,StYHCCiwquq,7.00,21:02:13
15244,QriTxLfGUahVUWFvzLDHPaWNUy,7.11,15:39:06
15245,OqQPVXFbquJxjwjutAci,7.11,12:07:44
15246,TnSANwkTUGcQtQeoyHdesIRSyTF,7.06,02:22:17
15247,BHxHzhxiCRMjkuNJFTXIALIG,7.03,01:13:11
15248,vYZGIyXFBgvFImJc,6.78,12:21:03
15249,BSJhlQwCqYeLHZSZaM,6.83,01:13:57
15250,DroWTLhjKjZQBqqUhQFo,7.10,10:04:00
15251,afWzNAovgvoslOH,7.08,14:33:20
15252,pbmixkQLAhlqrjQX,6.81,01:37:49
15253,zAYslalOrJ,6.78,05:37:47
15254,DLQtBNglNOnKkqsNqUSV,7.04,02:39:40
15255,lWBQSeWwYYuK,7.12,14:37:14
15256,bFaHFDOOuHLwtzY,7.09,03:38:20
15257,fviEfOfOhuzDnd,6.78,18:25:33
15258,COkQkkZCVmztNkEGkJnpiyNQT,7.01,12:13:12
15259,RttltmpkiHcxYUqGNfp,7.03,12:27:49
15260,tasPcxHtyXHdBeUnEHYKtSCSnHoG,6.83,13:28:36
15261,lebqOLFKwrpBpZW,7.15,10:12:58
15262,yUopqcMGlIQdDyFwmuXWudsSdDf,7.02,01:37:12
15263,FphOVbktEgamHXoqrjRHfjVmhWvzOc,6.81,18:41:56
15264,COOMDLNIdCjfsXwLmNcTJfO,6.80,21:21:16
15265,jhFDTmvHrTqjsFdLgUGMPbJSNsC,6.79,09:39:37
15266,iEwXmuDTFjxvpuVuXXRJCZO,7.04,12:51:18
15267,DCCumjtaQEnGMuLcpLjL,7.10,01:34:35
15268,CWJiZfmuPkyRieFbbiAgHv,7.00,11:15:38
15269,XcRxkfUeIPHChsB,7.00,20:01:00
15270,JLWNWQrRVybDRgIXsqTvNumvGI,7.14,18:06:33
15271,VYlYuAsHTIbfVQxQMfACpGmAoEX,6.80,10:40:01
15272,pPLGobqitQ,7.01,18:06:40
